model,oyear,horizon,cov90,cov50,n,origins,region,assessed,in_band,target
m1_lightgbm_v3_raw+dtaci,2023,1,0.8942942942942943,0.4942942942942943,1665,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,1,0.9246897732135216,0.5806589644843817,2337,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+dtaci,2023,1,0.9072096128170895,0.5253671562082777,1498,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+dtaci,2023,2,0.8990825688073395,0.509829619921363,1526,11,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,2,0.9341121495327103,0.561214953271028,2140,11,assessable,True,False,att_all
m1_lightgbm_v3_raw+dtaci,2023,2,0.9344978165938864,0.5844250363901019,1374,11,assessable,True,False,att_type1
m1_lightgbm_v3_raw+dtaci,2023,3,0.8753602305475504,0.48631123919308356,1388,10,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,3,0.9351518270715389,0.5831188883170355,1943,10,assessable,True,False,att_all
m1_lightgbm_v3_raw+dtaci,2023,3,0.9352,0.5984,1250,10,assessable,True,False,att_type1
m1_lightgbm_v3_raw+dtaci,2023,4,0.8712,0.4904,1250,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,4,0.915807560137457,0.5131729667812142,1746,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+dtaci,2023,4,0.8836589698046181,0.4822380106571936,1126,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+dtaci,2023,5,0.8292902066486972,0.4546271338724169,1113,8,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,5,0.9078014184397163,0.49258542875564154,1551,8,assessable,True,True,att_all
m1_lightgbm_v3_raw+dtaci,2023,5,0.86839481555334,0.4646061814556331,1003,8,assessable,True,False,att_type1
m1_lightgbm_v3_raw+dtaci,2023,6,0.8340163934426229,0.42827868852459017,976,7,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+dtaci,2023,6,0.9026548672566371,0.5095870206489675,1356,7,assessable,True,True,att_all
m1_lightgbm_v3_raw+dtaci,2023,6,0.8204545454545454,0.44545454545454544,880,7,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2018,1,0.8917241379310344,0.38551724137931037,1450,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,1,0.9152872444011685,0.5413826679649465,2054,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2018,1,0.8883058470764618,0.37631184407796103,1334,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2018,2,0.8678200692041522,0.314878892733564,1445,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,2,0.9110459433040078,0.5288367546432062,2046,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2018,2,0.8502633559066968,0.3077501881113619,1329,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2018,3,0.8909722222222223,0.32916666666666666,1440,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,3,0.921751968503937,0.5418307086614174,2032,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2018,3,0.8768882175226587,0.3157099697885196,1324,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2018,4,0.8777932960893855,0.2995810055865922,1432,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,4,0.9242574257425743,0.4881188118811881,2020,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2018,4,0.8115501519756839,0.26367781155015196,1316,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2018,5,0.8934081346423562,0.3225806451612903,1426,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,5,0.9327689243027888,0.5144422310756972,2008,9,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2018,5,0.8634630053394355,0.2723112128146453,1311,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2018,6,0.8940350877192983,0.30666666666666664,1425,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2018,6,0.92992992992993,0.46996996996997,1998,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2018,6,0.8641221374045801,0.2511450381679389,1310,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,1,0.8424581005586592,0.3424581005586592,1790,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,1,0.8916070756492285,0.4994354535190064,2657,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,1,0.8218003674219229,0.3165952235150031,1633,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,2,0.8597868760515984,0.31688166012338753,1783,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,2,0.9007951533510034,0.5085195001893222,2641,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,2,0.8649478207489257,0.2750153468385513,1629,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,3,0.8429054054054054,0.32376126126126126,1776,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,3,0.8932520015249714,0.5032405642394205,2623,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,3,0.8215384615384616,0.2516923076923077,1625,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,4,0.8592592592592593,0.29012345679012347,1620,11,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,4,0.9053997488488907,0.5278359146086229,2389,11,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,4,0.8638814016172507,0.24393530997304583,1484,11,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,5,0.8502382573179034,0.2627637848876787,1469,10,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,5,0.8957367933271547,0.5352177942539388,2158,10,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,5,0.8588410104011887,0.23551263001485884,1346,10,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2019,6,0.8631897203325775,0.2668178382464097,1323,9,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2019,6,0.8947368421052632,0.542827657378741,1938,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2019,6,0.8573784006595219,0.23248145094806266,1213,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,1,0.8181818181818182,0.3468013468013468,297,2,assessable,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,1,0.9105504587155964,0.3669724770642202,436,2,assessable,False,True,att_all
m1_lightgbm_v3_raw+pooled,2020,1,0.7435897435897436,0.20512820512820512,273,2,assessable,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2020,2,0.831081081081081,0.33783783783783783,148,1,assessable,False,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2020,2,0.8472222222222222,0.3194444444444444,216,1,assessable,False,False,att_all
m1_lightgbm_v3_raw+pooled,2020,2,0.4632352941176471,0.13970588235294118,136,1,assessable,False,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,1,0.9220623501199041,0.33573141486810554,834,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,1,0.9368246051537822,0.5120532003325021,1203,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2021,1,0.8518518518518519,0.21164021164021163,756,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,2,0.9086538461538461,0.2860576923076923,832,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,2,0.9432860717264387,0.5621351125938282,1199,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2021,2,0.9575596816976127,0.21618037135278514,754,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,3,0.910950661853189,0.2924187725631769,831,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,3,0.9506688963210702,0.7349498327759197,1196,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2021,3,0.9827357237715804,0.34794156706507307,753,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,4,0.8927710843373494,0.2746987951807229,830,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,4,0.9431438127090301,0.7951505016722408,1196,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2021,4,0.9720744680851063,0.34308510638297873,752,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,5,0.9059107358262968,0.27261761158021713,829,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,5,0.9287510477787091,0.7996647108130763,1193,6,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2021,5,0.966711051930759,0.3808255659121172,751,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2021,6,0.8792270531400966,0.29347826086956524,828,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2021,6,0.914983164983165,0.7946127946127947,1188,6,assessable,True,True,att_all
m1_lightgbm_v3_raw+pooled,2021,6,0.9786666666666667,0.5253333333333333,750,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2022,1,0.857057057057057,0.3057057057057057,1665,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,1,0.9302424500212676,0.5470012760527435,2351,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,1,0.8836436170212766,0.26396276595744683,1504,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2022,2,0.8665063138905592,0.3295249549007817,1663,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,2,0.9445392491467577,0.613481228668942,2344,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,2,0.9008649367930806,0.2155688622754491,1503,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2022,3,0.8982540638169777,0.2992173389524383,1661,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,3,0.9606332905434317,0.6474112109542148,2337,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,3,0.9127829560585885,0.1877496671105193,1502,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2022,4,0.9023508137432188,0.3333333333333333,1659,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,4,0.9630901287553648,0.7188841201716738,2330,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,4,0.9407061958694204,0.2811459027315123,1501,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2022,5,0.9149577804583836,0.3618817852834741,1658,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,5,0.9634251290877797,0.7405335628227194,2324,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,5,0.954,0.30866666666666664,1500,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2022,6,0.9124924562462281,0.35787567893783945,1657,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2022,6,0.9646551724137931,0.7439655172413793,2320,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2022,6,0.9546364242828552,0.2768512341561041,1499,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+pooled,2023,1,0.8744744744744745,0.36456456456456454,1665,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,1,0.9315361574668378,0.5832263585793752,2337,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,1,0.8838451268357811,0.2750333778371162,1498,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2023,2,0.8892529488859764,0.37876802096985585,1526,11,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,2,0.952803738317757,0.5995327102803738,2140,11,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,2,0.9119359534206696,0.3158660844250364,1374,11,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2023,3,0.8688760806916427,0.35662824207492794,1388,10,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,3,0.9547092125579002,0.6541430777148739,1943,10,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,3,0.9144,0.3368,1250,10,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2023,4,0.8704,0.328,1250,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,4,0.9627720504009164,0.6254295532646048,1746,9,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,4,0.8801065719360568,0.25932504440497334,1126,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2023,5,0.8409703504043127,0.3261455525606469,1113,8,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,5,0.9645390070921985,0.6492585428755642,1551,8,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,5,0.8793619142572283,0.2731804586241276,1003,8,assessable,True,True,att_type1
m1_lightgbm_v3_raw+pooled,2023,6,0.867827868852459,0.3155737704918033,976,7,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+pooled,2023,6,0.9705014749262537,0.6769911504424779,1356,7,assessable,True,False,att_all
m1_lightgbm_v3_raw+pooled,2023,6,0.8556818181818182,0.26704545454545453,880,7,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2018,1,0.9213793103448276,0.5179310344827586,1450,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,1,0.9240506329113924,0.5701071080817917,2054,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2018,1,0.9190404797601199,0.532983508245877,1334,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2018,2,0.8975778546712803,0.4692041522491349,1445,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,2,0.9149560117302052,0.5630498533724341,2046,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2018,2,0.8871331828442438,0.4672686230248307,1329,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2018,3,0.9006944444444445,0.49027777777777776,1440,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,3,0.9286417322834646,0.5807086614173228,2032,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2018,3,0.8972809667673716,0.4811178247734139,1324,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2018,4,0.8854748603351955,0.45879888268156427,1432,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,4,0.9188118811881189,0.5386138613861386,2020,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2018,4,0.8328267477203647,0.4270516717325228,1316,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2018,5,0.8983169705469846,0.46633941093969145,1426,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,5,0.9352589641434262,0.5567729083665338,2008,9,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2018,5,0.8703279938977879,0.39435545385202136,1311,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2018,6,0.9024561403508772,0.4442105263157895,1425,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2018,6,0.9244244244244244,0.5375375375375375,1998,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2018,6,0.8694656488549618,0.3847328244274809,1310,9,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2019,1,0.8916201117318435,0.49441340782122906,1790,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,1,0.9062852841550622,0.5325555137372977,2657,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,1,0.8971218616044091,0.4696876913655848,1633,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2019,2,0.9085810431856421,0.4941110487941671,1783,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,2,0.915940931465354,0.5607724346838319,2641,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,2,0.9220380601596071,0.4868017188459177,1629,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2019,3,0.8913288288288288,0.5016891891891891,1776,12,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,3,0.9168890583301563,0.5547083492184521,2623,12,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,3,0.8867692307692308,0.47323076923076923,1625,12,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2019,4,0.8919753086419753,0.49320987654320986,1620,11,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,4,0.9233989116785266,0.579321892005023,2389,11,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,4,0.889487870619946,0.5134770889487871,1484,11,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2019,5,0.8808713410483322,0.48944860449285227,1469,10,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,5,0.907321594068582,0.5912882298424467,2158,10,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,5,0.8907875185735513,0.4962852897473997,1346,10,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2019,6,0.872260015117158,0.4875283446712018,1323,9,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2019,6,0.9066047471620227,0.5815273477812177,1938,9,assessable,True,True,att_all
m1_lightgbm_v3_raw+series,2019,6,0.8845836768342952,0.517724649629019,1213,9,assessable,True,True,att_type1
m1_lightgbm_v3_raw+series,2020,1,0.8720538720538721,0.5016835016835017,297,2,assessable,False,True,adm_via_ae
m1_lightgbm_v3_raw+series,2020,1,0.9105504587155964,0.41743119266055045,436,2,assessable,False,True,att_all
m1_lightgbm_v3_raw+series,2020,1,0.8315018315018315,0.315018315018315,273,2,assessable,False,False,att_type1
m1_lightgbm_v3_raw+series,2020,2,0.8851351351351351,0.4797297297297297,148,1,assessable,False,True,adm_via_ae
m1_lightgbm_v3_raw+series,2020,2,0.8425925925925926,0.35185185185185186,216,1,assessable,False,False,att_all
m1_lightgbm_v3_raw+series,2020,2,0.6985294117647058,0.22794117647058823,136,1,assessable,False,False,att_type1
m1_lightgbm_v3_raw+series,2021,1,0.960431654676259,0.5083932853717026,834,6,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,1,0.9501246882793017,0.47880299251870323,1203,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,1,0.966931216931217,0.3941798941798942,756,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2021,2,0.9471153846153846,0.5024038461538461,832,6,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,2,0.9733110925771477,0.4645537948290242,1199,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,2,0.9787798408488063,0.4297082228116711,754,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2021,3,0.9470517448856799,0.5054151624548736,831,6,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,3,0.9782608695652174,0.5484949832775919,1196,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,3,0.9840637450199203,0.602921646746348,753,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2021,4,0.9373493975903614,0.5,830,6,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,4,0.9816053511705686,0.6195652173913043,1196,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,4,0.9827127659574468,0.5664893617021277,752,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2021,5,0.9408926417370326,0.4957780458383595,829,6,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2021,5,0.9857502095557418,0.6320201173512154,1193,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,5,0.9813581890812251,0.625832223701731,751,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2021,6,0.9227053140096618,0.49033816425120774,828,6,assessable,True,True,adm_via_ae
m1_lightgbm_v3_raw+series,2021,6,0.9831649831649831,0.6801346801346801,1188,6,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2021,6,0.98,0.72,750,6,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2022,1,0.9459459459459459,0.4756756756756757,1665,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2022,1,0.963419821352616,0.5686941726924712,2351,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2022,1,0.9820478723404256,0.523936170212766,1504,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2022,2,0.9488875526157546,0.5478051713770294,1663,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2022,2,0.985494880546075,0.6544368600682594,2344,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2022,2,0.9893546240851631,0.5402528276779773,1503,12,assessable,True,False,att_type1
m1_lightgbm_v3_raw+series,2022,3,0.9674894641782059,0.5623118603251054,1661,12,assessable,True,False,adm_via_ae
m1_lightgbm_v3_raw+series,2022,3,0.9897304236200257,0.6640992725716731,2337,12,assessable,True,False,att_all
m1_lightgbm_v3_raw+series,2022,3,0.9906790945406125,0.5419440745672437,1502,12,assessable,True,False,att_type1
